,Station,Date,Tmax,Tmin,Tavg,Depart,DewPoint,WetBulb,Heat,Cool,Sunrise,Sunset,PrecipTotal,ResultSpeed,AvgSpeed
1022,1,2009-09-21,67,60,64.0,2.0,59,61.0,1.0,0.0,538.0,1751.0,0.001,3.5,4.6
1023,2,2009-09-21,69,63,66.0,2.0,60,62.0,0.0,1.0,538.0,1751.0,0.001,3.6,5.5
1024,1,2009-09-22,77,59,68.0,6.0,65,67.0,0.0,3.0,539.0,1749.0,0.0,5.2,7.7
1025,2,2009-09-22,76,63,70.0,6.0,65,67.0,0.0,5.0,539.0,1749.0,0.04,5.2,7.3
1026,1,2009-09-23,76,62,69.0,8.0,62,64.0,0.0,4.0,540.0,1748.0,0.0,0.6,4.0
1027,2,2009-09-23,76,62,69.0,8.0,63,64.0,0.0,4.0,540.0,1748.0,0.0,0.8,4.7
1028,1,2009-09-24,73,64,69.0,8.0,63,65.0,0.0,4.0,541.0,1746.0,0.0,4.3,4.7
1029,2,2009-09-24,71,64,68.0,8.0,62,64.0,0.0,3.0,541.0,1746.0,0.0,4.1,4.4
1030,1,2009-09-25,70,60,65.0,4.0,57,60.0,0.0,0.0,542.0,1744.0,0.16,5.4,7.3
1031,2,2009-09-25,70,60,65.0,4.0,57,60.0,0.0,0.0,542.0,1744.0,0.02,5.4,6.3
1032,1,2009-09-26,69,55,62.0,2.0,56,59.0,3.0,0.0,543.0,1742.0,0.0,4.0,4.6
1033,2,2009-09-26,66,56,61.0,2.0,56,59.0,4.0,0.0,543.0,1742.0,0.001,3.9,4.6
1034,1,2009-09-27,74,50,62.0,2.0,53,57.0,3.0,0.0,544.0,1741.0,0.08,8.2,10.2
1035,2,2009-09-27,74,53,64.0,2.0,53,58.0,1.0,0.0,544.0,1741.0,0.48,7.6,10.2
1036,1,2009-09-28,62,49,56.0,-3.0,42,49.0,9.0,0.0,545.0,1739.0,0.01,20.3,20.7
1037,2,2009-09-28,63,50,57.0,-3.0,42,49.0,8.0,0.0,545.0,1739.0,0.001,19.8,20.2
1038,1,2009-09-29,60,48,54.0,-5.0,42,48.0,11.0,0.0,546.0,1737.0,0.0,9.0,10.3
1039,2,2009-09-29,58,48,53.0,-5.0,42,48.0,12.0,0.0,546.0,1737.0,0.001,8.4,10.2
1040,1,2009-09-30,62,47,55.0,-4.0,40,47.0,10.0,0.0,547.0,1735.0,0.0,5.7,6.8
1041,2,2009-09-30,61,49,55.0,-4.0,42,48.0,10.0,0.0,547.0,1735.0,0.0,4.8,7.0
1042,1,2009-10-01,59,41,50.0,-8.0,46,49.0,15.0,0.0,548.0,1734.0,0.89,9.1,9.5
1043,2,2009-10-01,59,44,52.0,-8.0,46,49.0,13.0,0.0,548.0,1734.0,0.59,8.8,8.7
1044,1,2009-10-02,56,47,52.0,-6.0,46,48.0,13.0,0.0,549.0,1732.0,0.21,10.5,12.0
1045,2,2009-10-02,56,48,52.0,-6.0,46,48.0,13.0,0.0,549.0,1732.0,0.17,10.0,11.6
1046,1,2009-10-03,57,47,52.0,-5.0,47,49.0,13.0,0.0,550.0,1730.0,0.11,6.9,7.4
1047,2,2009-10-03,58,47,53.0,-5.0,47,49.0,12.0,0.0,550.0,1730.0,0.03,9.4,9.8
1048,1,2009-10-04,60,45,53.0,-4.0,43,47.0,12.0,0.0,552.0,1729.0,0.001,9.0,9.2
1049,2,2009-10-04,61,45,53.0,-4.0,42,47.0,12.0,0.0,552.0,1729.0,0.0,8.9,9.3
1050,1,2009-10-05,62,43,53.0,-4.0,42,47.0,12.0,0.0,553.0,1727.0,0.0,1.8,5.4
1051,2,2009-10-05,61,42,52.0,-4.0,42,47.0,13.0,0.0,553.0,1727.0,0.0,2.9,4.5
1052,1,2009-10-06,61,49,55.0,-1.0,47,51.0,10.0,0.0,554.0,1725.0,0.03,8.8,14.9
1053,2,2009-10-06,62,49,56.0,-1.0,46,50.0,9.0,0.0,554.0,1725.0,0.05,9.5,15.1
1054,1,2009-10-07,60,45,53.0,-3.0,39,46.0,12.0,0.0,555.0,1724.0,0.0,9.2,10.8
1055,2,2009-10-07,60,45,53.0,-3.0,39,46.0,12.0,0.0,555.0,1724.0,0.0,8.5,10.1
1056,1,2009-10-08,53,45,49.0,-7.0,46,48.0,16.0,0.0,556.0,1722.0,0.12,3.3,4.8
1057,2,2009-10-08,54,47,51.0,-7.0,46,49.0,14.0,0.0,556.0,1722.0,0.14,4.8,5.6
1058,1,2009-10-09,52,39,46.0,-9.0,43,45.0,19.0,0.0,557.0,1720.0,0.46,9.4,10.0
1059,2,2009-10-09,52,40,46.0,-9.0,44,46.0,19.0,0.0,557.0,1720.0,0.43,9.3,10.2
1060,1,2009-10-10,48,31,40.0,-15.0,30,35.0,25.0,0.0,558.0,1719.0,0.0,7.4,7.7
1061,2,2009-10-10,48,33,41.0,-15.0,30,36.0,24.0,0.0,558.0,1719.0,0.0,7.8,8.2
1062,1,2009-10-11,44,29,37.0,-17.0,22,32.0,28.0,0.0,559.0,1717.0,0.0,1.5,5.0
1063,2,2009-10-11,45,29,37.0,-17.0,23,33.0,28.0,0.0,559.0,1717.0,0.0,1.1,4.8
1064,1,2009-10-12,48,41,45.0,-9.0,36,41.0,20.0,0.0,600.0,1715.0,0.02,0.6,3.8
1065,2,2009-10-12,49,42,46.0,-9.0,34,40.0,19.0,0.0,600.0,1715.0,0.001,0.6,3.5
1066,1,2009-10-13,47,34,41.0,-12.0,32,38.0,24.0,0.0,602.0,1714.0,0.0,8.5,10.0
1067,2,2009-10-13,48,36,42.0,-12.0,32,39.0,23.0,0.0,602.0,1714.0,0.0,8.5,11.3
1068,1,2009-10-14,48,42,45.0,-8.0,36,41.0,20.0,0.0,603.0,1712.0,0.03,11.0,11.5
1069,2,2009-10-14,48,42,45.0,-8.0,36,41.0,20.0,0.0,603.0,1712.0,0.03,10.7,11.2
1070,1,2009-10-15,44,41,43.0,-10.0,38,40.0,22.0,0.0,604.0,1711.0,0.29,8.2,9.1
1071,2,2009-10-15,44,41,43.0,-10.0,38,40.0,22.0,0.0,604.0,1711.0,0.33,9.4,10.0
1072,1,2009-10-16,45,39,42.0,-10.0,36,39.0,23.0,0.0,605.0,1709.0,0.04,8.2,8.2
1073,2,2009-10-16,46,40,43.0,-10.0,36,40.0,22.0,0.0,605.0,1709.0,0.08,7.1,8.1
1074,1,2009-10-17,52,36,44.0,-8.0,33,39.0,21.0,0.0,606.0,1707.0,0.001,8.0,8.2
1075,2,2009-10-17,52,39,46.0,-8.0,34,40.0,19.0,0.0,606.0,1707.0,0.01,6.9,7.7
1076,1,2009-10-18,53,31,42.0,-9.0,33,39.0,23.0,0.0,607.0,1706.0,0.0,6.1,6.9
1077,2,2009-10-18,53,33,43.0,-9.0,33,40.0,22.0,0.0,607.0,1706.0,0.0,5.8,6.2
1078,1,2009-10-19,65,44,55.0,4.0,41,47.0,10.0,0.0,608.0,1704.0,0.0,11.4,11.5
1079,2,2009-10-19,66,43,55.0,4.0,40,47.0,10.0,0.0,608.0,1704.0,0.0,10.7,10.8
1080,1,2009-10-20,62,48,55.0,5.0,48,52.0,10.0,0.0,610.0,1703.0,0.03,4.0,5.3
1081,2,2009-10-20,64,51,58.0,5.0,47,52.0,7.0,0.0,610.0,1703.0,0.05,6.4,7.4
1082,1,2009-10-21,69,55,62.0,12.0,52,56.0,3.0,0.0,611.0,1701.0,0.001,11.4,11.5
1083,2,2009-10-21,70,55,63.0,12.0,50,55.0,2.0,0.0,611.0,1701.0,0.01,11.1,11.2
1084,1,2009-10-22,58,48,53.0,3.0,48,50.0,12.0,0.0,612.0,1660.0,1.03,8.4,13.0
1085,2,2009-10-22,58,49,54.0,3.0,49,51.0,11.0,0.0,612.0,1660.0,0.84,8.7,13.2
1086,1,2009-10-23,61,42,52.0,3.0,49,50.0,13.0,0.0,613.0,1658.0,0.89,6.2,16.2
1087,2,2009-10-23,62,44,53.0,3.0,50,51.0,12.0,0.0,613.0,1658.0,1.29,6.6,15.4
1088,1,2009-10-24,50,38,44.0,-5.0,37,40.0,21.0,0.0,614.0,1657.0,0.04,8.3,8.9
1089,2,2009-10-24,49,39,44.0,-5.0,37,41.0,21.0,0.0,614.0,1657.0,0.05,9.6,10.3
1090,1,2009-10-25,62,44,53.0,5.0,45,49.0,12.0,0.0,616.0,1656.0,0.27,5.5,6.9
1091,2,2009-10-25,63,44,54.0,5.0,43,48.0,11.0,0.0,616.0,1656.0,0.24,6.3,7.3
1092,1,2009-10-26,55,49,52.0,4.0,48,49.0,13.0,0.0,617.0,1654.0,0.11,4.9,7.5
1093,2,2009-10-26,55,50,53.0,4.0,47,49.0,12.0,0.0,617.0,1654.0,0.13,5.2,6.8
1094,1,2009-10-27,51,45,48.0,0.0,45,47.0,17.0,0.0,618.0,1653.0,0.06,4.4,6.5
1095,2,2009-10-27,52,48,50.0,0.0,46,48.0,15.0,0.0,618.0,1653.0,0.16,5.5,7.0
1096,1,2009-10-28,57,50,54.0,7.0,49,51.0,11.0,0.0,619.0,1651.0,0.0,3.1,4.3
1097,2,2009-10-28,58,50,54.0,7.0,49,51.0,11.0,0.0,619.0,1651.0,0.0,1.8,3.0
1098,1,2009-10-29,60,47,54.0,7.0,50,52.0,11.0,0.0,620.0,1650.0,0.6,12.5,12.7
1099,2,2009-10-29,60,48,54.0,7.0,50,52.0,11.0,0.0,620.0,1650.0,1.05,11.1,11.4
1100,1,2009-10-30,67,46,57.0,11.0,53,56.0,8.0,0.0,622.0,1649.0,0.81,15.6,17.4
1101,2,2009-10-30,68,47,58.0,11.0,54,56.0,7.0,0.0,622.0,1649.0,1.15,15.7,17.9
1102,1,2009-10-31,46,35,41.0,-5.0,31,38.0,24.0,0.0,623.0,1647.0,0.001,11.1,11.5
1103,2,2009-10-31,47,37,42.0,-5.0,31,38.0,23.0,0.0,623.0,1647.0,0.01,13.4,13.8
1104,1,2010-05-01,70,58,64.0,11.0,53,58.0,1.0,0.0,448.0,1849.0,0.11,9.1,9.4
1105,2,2010-05-01,71,61,66.0,11.0,54,59.0,0.0,1.0,448.0,1849.0,0.01,7.4,8.1
1106,1,2010-05-02,69,53,61.0,7.0,52,56.0,4.0,0.0,447.0,1850.0,0.93,4.4,6.1
1107,2,2010-05-02,68,54,61.0,7.0,52,56.0,4.0,0.0,447.0,1850.0,0.31,2.8,6.9
1108,1,2010-05-03,72,50,61.0,7.0,45,53.0,4.0,0.0,446.0,1851.0,0.0,8.8,9.4
1109,2,2010-05-03,72,52,62.0,7.0,45,53.0,3.0,0.0,446.0,1851.0,0.0,8.9,9.5
1110,1,2010-05-04,79,50,65.0,11.0,44,54.0,0.0,0.0,444.0,1852.0,0.0,13.9,14.2
1111,2,2010-05-04,80,53,67.0,11.0,43,54.0,0.0,2.0,444.0,1852.0,0.0,12.1,12.6
1112,1,2010-05-05,72,56,64.0,9.0,37,51.0,1.0,0.0,443.0,1853.0,0.001,10.2,12.8
1113,2,2010-05-05,73,57,65.0,9.0,37,51.0,0.0,0.0,443.0,1853.0,0.001,9.7,12.1
1114,1,2010-05-06,63,46,55.0,0.0,39,46.0,10.0,0.0,442.0,1855.0,0.01,5.7,9.1
1115,2,2010-05-06,60,48,54.0,0.0,39,46.0,11.0,0.0,442.0,1855.0,0.05,5.9,10.1
1116,1,2010-05-07,59,45,52.0,-3.0,46,48.0,13.0,0.0,441.0,1856.0,0.72,2.6,13.2
1117,2,2010-05-07,59,46,53.0,-3.0,46,49.0,12.0,0.0,441.0,1856.0,0.74,3.7,13.8
1118,1,2010-05-08,50,42,46.0,-10.0,35,41.0,19.0,0.0,439.0,1857.0,0.02,14.5,15.2
1119,2,2010-05-08,50,42,46.0,-10.0,35,41.0,19.0,0.0,439.0,1857.0,0.08,13.6,14.4
1120,1,2010-05-09,58,38,48.0,-8.0,29,40.0,17.0,0.0,438.0,1858.0,0.0,2.5,6.4
1121,2,2010-05-09,56,37,47.0,-8.0,29,40.0,18.0,0.0,438.0,1858.0,0.0,1.8,5.9
1122,1,2010-05-10,58,41,50.0,-6.0,31,42.0,15.0,0.0,437.0,1859.0,0.001,13.5,14.2
1123,2,2010-05-10,58,43,51.0,-6.0,29,42.0,14.0,0.0,437.0,1859.0,0.001,12.5,13.0
1124,1,2010-05-11,52,44,48.0,-9.0,46,47.0,17.0,0.0,436.0,1860.0,0.97,5.6,9.9
1125,2,2010-05-11,59,44,52.0,-9.0,46,48.0,13.0,0.0,436.0,1860.0,0.72,3.0,10.4
1126,1,2010-05-12,51,44,48.0,-9.0,45,46.0,17.0,0.0,435.0,1901.0,0.12,8.9,10.4
1127,2,2010-05-12,53,46,50.0,-9.0,45,47.0,15.0,0.0,435.0,1901.0,0.14,8.3,10.0
1128,1,2010-05-13,73,48,61.0,3.0,53,55.0,4.0,0.0,434.0,1902.0,1.49,4.8,12.3
1129,2,2010-05-13,78,49,64.0,3.0,54,57.0,1.0,0.0,434.0,1902.0,0.97,5.9,13.4
1130,1,2010-05-14,66,47,57.0,-1.0,44,50.0,8.0,0.0,433.0,1903.0,0.0,10.9,11.2
1131,2,2010-05-14,67,49,58.0,-1.0,43,51.0,7.0,0.0,433.0,1903.0,0.0,11.9,12.3
1132,1,2010-05-15,61,43,52.0,-6.0,42,48.0,13.0,0.0,432.0,1904.0,0.0,4.1,5.8
1133,2,2010-05-15,63,47,55.0,-6.0,41,48.0,10.0,0.0,432.0,1904.0,0.0,4.0,6.4
1134,1,2010-05-16,66,41,54.0,-5.0,43,49.0,11.0,0.0,431.0,1905.0,0.0,9.7,10.1
1135,2,2010-05-16,66,46,56.0,-5.0,43,50.0,9.0,0.0,431.0,1905.0,0.0,11.1,11.5
1136,1,2010-05-17,58,50,54.0,-5.0,42,48.0,11.0,0.0,430.0,1906.0,0.01,9.6,9.8
1137,2,2010-05-17,60,52,56.0,-5.0,43,49.0,9.0,0.0,430.0,1906.0,0.11,7.9,8.8
1138,1,2010-05-18,65,46,56.0,-4.0,40,48.0,9.0,0.0,429.0,1907.0,0.0,9.1,9.8
1139,2,2010-05-18,62,49,56.0,-4.0,41,48.0,9.0,0.0,429.0,1907.0,0.0,9.6,10.1
1140,1,2010-05-19,74,44,59.0,-1.0,39,51.0,6.0,0.0,428.0,1908.0,0.0,5.7,6.4
1141,2,2010-05-19,73,46,60.0,-1.0,39,50.0,5.0,0.0,428.0,1908.0,0.0,6.4,7.3
1142,1,2010-05-20,74,47,61.0,0.0,49,55.0,4.0,0.0,427.0,1909.0,0.05,6.8,7.8
1143,2,2010-05-20,72,51,62.0,0.0,49,55.0,3.0,0.0,427.0,1909.0,0.09,6.3,7.4
1144,1,2010-05-21,73,56,65.0,4.0,58,60.0,0.0,0.0,426.0,1910.0,0.21,4.6,6.3
1145,2,2010-05-21,72,56,64.0,4.0,58,60.0,1.0,0.0,426.0,1910.0,0.4,5.0,6.2
1146,1,2010-05-22,74,58,66.0,5.0,59,61.0,0.0,1.0,425.0,1911.0,0.0,3.4,5.4
1147,2,2010-05-22,72,58,65.0,5.0,59,61.0,0.0,0.0,425.0,1911.0,0.01,2.7,6.1
1148,1,2010-05-23,89,62,76.0,15.0,66,69.0,0.0,11.0,425.0,1912.0,0.0,9.8,10.0
1149,2,2010-05-23,89,65,77.0,15.0,65,69.0,0.0,12.0,425.0,1912.0,0.0,9.7,10.0
1150,1,2010-05-24,91,70,81.0,19.0,67,72.0,0.0,16.0,424.0,1913.0,0.0,6.6,8.2
1151,2,2010-05-24,91,73,82.0,19.0,66,71.0,0.0,17.0,424.0,1913.0,0.0,6.3,7.9
1152,1,2010-05-25,88,69,79.0,17.0,62,68.0,0.0,14.0,423.0,1914.0,0.0,5.1,7.8
1153,2,2010-05-25,87,71,79.0,17.0,61,68.0,0.0,14.0,423.0,1914.0,0.0,6.4,8.1
1154,1,2010-05-26,87,66,77.0,15.0,63,68.0,0.0,12.0,422.0,1915.0,0.001,3.1,4.5
1155,2,2010-05-26,85,70,78.0,15.0,62,68.0,0.0,13.0,422.0,1915.0,0.001,3.2,5.8
1156,1,2010-05-27,77,61,69.0,7.0,50,59.0,0.0,4.0,422.0,1916.0,0.0,10.4,10.7
1157,2,2010-05-27,77,63,70.0,7.0,50,59.0,0.0,5.0,422.0,1916.0,0.0,12.7,13.0
1158,1,2010-05-28,79,57,68.0,5.0,50,58.0,0.0,3.0,421.0,1916.0,0.0,7.8,8.4
1159,2,2010-05-28,76,59,68.0,5.0,49,58.0,0.0,3.0,421.0,1916.0,0.0,10.0,10.4
1160,1,2010-05-29,86,59,73.0,9.0,57,63.0,0.0,8.0,421.0,1917.0,0.0,5.0,5.8
1161,2,2010-05-29,84,62,73.0,9.0,57,63.0,0.0,8.0,421.0,1917.0,0.0,4.5,5.6
1162,1,2010-05-30,91,61,76.0,12.0,59,66.0,0.0,11.0,420.0,1918.0,0.0,4.6,5.9
1163,2,2010-05-30,91,64,78.0,12.0,59,66.0,0.0,13.0,420.0,1918.0,0.001,4.5,6.1
1164,1,2010-05-31,81,66,74.0,10.0,64,67.0,0.0,9.0,420.0,1919.0,0.26,0.6,4.7
1165,2,2010-05-31,84,65,75.0,10.0,65,67.0,0.0,10.0,420.0,1919.0,1.57,1.6,4.8
1166,1,2010-06-01,85,63,74.0,10.0,62,67.0,0.0,9.0,419.0,1920.0,0.0,5.1,6.0
1167,2,2010-06-01,84,65,75.0,10.0,63,67.0,0.0,10.0,419.0,1920.0,0.0,4.4,6.1
1168,1,2010-06-02,77,57,67.0,3.0,61,64.0,0.0,2.0,419.0,1920.0,1.02,3.6,8.7
1169,2,2010-06-02,77,59,68.0,3.0,61,64.0,0.0,3.0,419.0,1920.0,1.3,2.8,10.1
1170,1,2010-06-03,71,56,64.0,0.0,46,55.0,1.0,0.0,418.0,1921.0,0.0,6.7,7.8
1171,2,2010-06-03,71,58,65.0,0.0,46,55.0,0.0,0.0,418.0,1921.0,0.0,6.1,7.7
1172,1,2010-06-04,83,57,70.0,6.0,60,65.0,0.0,5.0,418.0,1922.0,0.0,7.8,9.8
1173,2,2010-06-04,83,60,72.0,6.0,59,64.0,0.0,7.0,418.0,1922.0,0.001,6.8,8.5
1174,1,2010-06-05,79,60,70.0,5.0,65,67.0,0.0,5.0,417.0,1923.0,0.15,5.0,7.8
1175,2,2010-06-05,79,60,70.0,5.0,63,66.0,0.0,5.0,417.0,1923.0,0.51,3.8,8.0
1176,1,2010-06-06,76,55,66.0,0.0,55,59.0,0.0,1.0,417.0,1923.0,0.001,9.2,11.2
1177,2,2010-06-06,75,58,67.0,0.0,54,59.0,0.0,2.0,417.0,1923.0,0.001,8.3,10.4
1178,1,2010-06-07,70,54,62.0,-4.0,49,55.0,3.0,0.0,417.0,1924.0,0.0,6.4,6.9
1179,2,2010-06-07,69,56,63.0,-4.0,48,55.0,2.0,0.0,417.0,1924.0,0.0,6.5,7.9
1180,1,2010-06-08,67,58,63.0,-3.0,57,59.0,2.0,0.0,417.0,1925.0,0.45,8.8,10.1
1181,2,2010-06-08,67,59,63.0,-3.0,57,59.0,2.0,0.0,417.0,1925.0,0.33,7.8,8.9
1182,1,2010-06-09,83,65,74.0,8.0,56,63.0,0.0,9.0,416.0,1925.0,0.0,10.2,10.8
1183,2,2010-06-09,83,67,75.0,8.0,55,63.0,0.0,10.0,416.0,1925.0,0.0,10.0,10.8
1184,1,2010-06-10,77,58,68.0,1.0,54,60.0,0.0,3.0,416.0,1926.0,0.0,4.8,6.7
1185,2,2010-06-10,75,60,68.0,1.0,54,60.0,0.0,3.0,416.0,1926.0,0.0,5.3,6.7
1186,1,2010-06-11,89,64,77.0,10.0,67,71.0,0.0,12.0,416.0,1926.0,0.02,8.8,10.5
1187,2,2010-06-11,88,64,76.0,10.0,67,71.0,0.0,11.0,416.0,1926.0,0.41,8.6,10.2
1188,1,2010-06-12,77,62,70.0,2.0,63,65.0,0.0,5.0,416.0,1927.0,0.34,3.9,8.1
1189,2,2010-06-12,77,62,70.0,2.0,63,65.0,0.0,5.0,416.0,1927.0,0.12,2.2,7.4
1190,1,2010-06-13,71,62,67.0,-1.0,62,64.0,0.0,2.0,416.0,1927.0,0.25,3.5,5.0
1191,2,2010-06-13,73,61,67.0,-1.0,61,63.0,0.0,2.0,416.0,1927.0,0.25,3.6,4.6
1192,1,2010-06-14,70,60,65.0,-3.0,61,62.0,0.0,0.0,416.0,1928.0,0.001,6.2,6.6
1193,2,2010-06-14,72,61,67.0,-3.0,61,63.0,0.0,2.0,416.0,1928.0,0.01,5.5,6.5
1194,1,2010-06-15,79,60,70.0,2.0,66,67.0,0.0,5.0,416.0,1928.0,0.59,2.2,5.5
1195,2,2010-06-15,79,61,70.0,2.0,65,67.0,0.0,5.0,416.0,1928.0,0.88,3.2,6.3
1196,1,2010-06-16,82,63,73.0,4.0,61,65.0,0.0,8.0,416.0,1929.0,0.0,5.9,9.0
1197,2,2010-06-16,86,65,76.0,4.0,60,65.0,0.0,11.0,416.0,1929.0,0.0,6.1,10.2
1198,1,2010-06-17,84,64,74.0,5.0,62,67.0,0.0,9.0,416.0,1929.0,0.0,5.8,7.5
1199,2,2010-06-17,84,67,76.0,5.0,61,67.0,0.0,11.0,416.0,1929.0,0.0,4.4,6.9
1200,1,2010-06-18,90,67,79.0,9.0,66,69.0,0.0,14.0,416.0,1929.0,0.87,6.8,10.4
1201,2,2010-06-18,91,66,79.0,9.0,66,69.0,0.0,14.0,416.0,1929.0,0.66,6.2,9.6
1202,1,2010-06-19,85,66,76.0,6.0,61,66.0,0.0,11.0,416.0,1930.0,0.0,9.8,10.6
1203,2,2010-06-19,86,66,76.0,6.0,60,66.0,0.0,11.0,416.0,1930.0,0.0,10.1,11.5
1204,1,2010-06-20,81,64,73.0,3.0,61,65.0,0.0,8.0,416.0,1930.0,0.001,3.8,4.7
1205,2,2010-06-20,80,67,74.0,3.0,60,65.0,0.0,9.0,416.0,1930.0,0.001,4.4,5.2
1206,1,2010-06-21,85,67,76.0,6.0,66,69.0,0.0,11.0,416.0,1930.0,0.22,5.6,8.4
1207,2,2010-06-21,85,68,77.0,6.0,66,69.0,0.0,12.0,416.0,1930.0,0.4,4.4,7.0
1208,1,2010-06-22,85,69,77.0,7.0,68,71.0,0.0,12.0,417.0,1931.0,0.0,5.9,6.9
1209,2,2010-06-22,86,70,78.0,7.0,68,71.0,0.0,13.0,417.0,1931.0,0.0,6.7,7.2
1210,1,2010-06-23,87,69,78.0,8.0,70,71.0,0.0,13.0,417.0,1931.0,0.87,10.2,11.5
1211,2,2010-06-23,87,67,77.0,8.0,69,71.0,0.0,12.0,417.0,1931.0,1.23,9.3,11.5
1212,1,2010-06-24,84,65,75.0,4.0,60,65.0,0.0,10.0,417.0,1931.0,0.0,5.4,8.7
1213,2,2010-06-24,81,65,73.0,4.0,59,65.0,0.0,8.0,417.0,1931.0,0.0,2.3,8.1
1214,1,2010-06-25,84,62,73.0,2.0,62,67.0,0.0,8.0,417.0,1931.0,0.0,6.4,7.3
1215,2,2010-06-25,84,66,75.0,2.0,61,66.0,0.0,10.0,417.0,1931.0,0.0,6.5,7.7
1216,1,2010-06-26,87,69,78.0,7.0,66,70.0,0.0,13.0,418.0,1931.0,0.85,1.0,6.7
1217,2,2010-06-26,88,68,78.0,7.0,65,69.0,0.0,13.0,418.0,1931.0,0.7,2.3,7.0
1218,1,2010-06-27,85,72,79.0,8.0,70,73.0,0.0,14.0,418.0,1931.0,0.54,7.4,9.1
1219,2,2010-06-27,87,72,80.0,8.0,69,72.0,0.0,15.0,418.0,1931.0,0.88,8.5,10.0
1220,1,2010-06-28,82,63,73.0,2.0,59,65.0,0.0,8.0,419.0,1931.0,0.0,9.4,11.3
1221,2,2010-06-28,82,65,74.0,2.0,59,65.0,0.0,9.0,419.0,1931.0,0.0,9.1,11.7
1222,1,2010-06-29,75,59,67.0,-4.0,53,59.0,0.0,2.0,419.0,1931.0,0.0,6.2,7.5
1223,2,2010-06-29,73,62,68.0,-4.0,52,59.0,0.0,3.0,419.0,1931.0,0.0,6.7,8.6
1224,1,2010-06-30,75,56,66.0,-6.0,50,57.0,0.0,1.0,419.0,1931.0,0.0,3.7,6.0
1225,2,2010-06-30,76,57,67.0,-6.0,50,57.0,0.0,2.0,419.0,1931.0,0.0,3.9,6.6
1226,1,2010-07-01,77,55,66.0,-6.0,48,57.0,0.0,1.0,420.0,1931.0,0.0,5.0,5.5
1227,2,2010-07-01,77,58,68.0,-6.0,47,57.0,0.0,3.0,420.0,1931.0,0.0,6.2,6.0
1228,1,2010-07-02,83,59,71.0,-1.0,53,61.0,0.0,6.0,420.0,1931.0,0.0,7.9,8.1
1229,2,2010-07-02,83,62,73.0,-1.0,50,60.0,0.0,8.0,420.0,1931.0,0.0,7.5,7.9
1230,1,2010-07-03,87,60,74.0,2.0,56,63.0,0.0,9.0,421.0,1931.0,0.0,8.5,9.0
1231,2,2010-07-03,87,64,76.0,2.0,54,63.0,0.0,11.0,421.0,1931.0,0.0,8.1,8.4
1232,1,2010-07-04,91,68,80.0,8.0,66,71.0,0.0,15.0,422.0,1930.0,0.0,10.2,10.5
1233,2,2010-07-04,92,72,82.0,8.0,65,71.0,0.0,17.0,422.0,1930.0,0.03,10.2,10.7
1234,1,2010-07-05,91,78,85.0,13.0,64,71.0,0.0,20.0,422.0,1930.0,0.0,15.0,15.3
1235,2,2010-07-05,90,79,85.0,13.0,63,70.0,0.0,20.0,422.0,1930.0,0.0,13.0,13.3
1236,1,2010-07-06,90,73,82.0,10.0,69,73.0,0.0,17.0,423.0,1930.0,0.37,8.4,9.0
1237,2,2010-07-06,91,75,83.0,10.0,68,72.0,0.0,18.0,423.0,1930.0,0.04,9.0,10.2
1238,1,2010-07-07,93,71,82.0,10.0,70,73.0,0.0,17.0,423.0,1930.0,0.2,3.5,6.3
1239,2,2010-07-07,94,72,83.0,10.0,69,73.0,0.0,18.0,423.0,1930.0,0.05,4.8,5.5
1240,1,2010-07-08,88,73,81.0,8.0,70,73.0,0.0,16.0,424.0,1929.0,0.16,2.7,5.4
1241,2,2010-07-08,87,74,81.0,8.0,69,72.0,0.0,16.0,424.0,1929.0,0.15,0.5,4.7
1242,1,2010-07-09,88,70,79.0,6.0,59,67.0,0.0,14.0,425.0,1929.0,0.001,6.3,7.5
1243,2,2010-07-09,87,72,80.0,6.0,59,67.0,0.0,15.0,425.0,1929.0,0.001,4.9,6.5
1244,1,2010-07-10,89,69,79.0,6.0,61,68.0,0.0,14.0,425.0,1929.0,0.0,6.3,8.0
1245,2,2010-07-10,89,69,79.0,6.0,59,67.0,0.0,14.0,425.0,1929.0,0.01,4.1,7.1
1246,1,2010-07-11,85,66,76.0,3.0,63,67.0,0.0,11.0,426.0,1928.0,0.79,5.6,7.8
1247,2,2010-07-11,85,67,76.0,3.0,62,67.0,0.0,11.0,426.0,1928.0,0.77,6.4,6.7
1248,1,2010-07-12,84,65,75.0,2.0,65,68.0,0.0,10.0,427.0,1928.0,0.001,1.7,3.9
1249,2,2010-07-12,84,65,75.0,2.0,64,68.0,0.0,10.0,427.0,1928.0,0.01,1.1,4.6
1250,1,2010-07-13,84,70,77.0,4.0,65,69.0,0.0,12.0,428.0,1927.0,0.17,5.4,6.1
1251,2,2010-07-13,84,71,78.0,4.0,64,68.0,0.0,13.0,428.0,1927.0,0.02,6.2,6.9
1252,1,2010-07-14,90,70,80.0,7.0,71,74.0,0.0,15.0,428.0,1927.0,0.0,9.2,10.1
1253,2,2010-07-14,91,72,82.0,7.0,69,73.0,0.0,17.0,428.0,1927.0,0.0,8.6,9.2
1254,1,2010-07-15,90,71,81.0,7.0,69,73.0,0.0,16.0,429.0,1926.0,0.01,7.0,10.1
1255,2,2010-07-15,92,73,83.0,7.0,69,73.0,0.0,18.0,429.0,1926.0,0.0,7.9,10.3
